tempo_s,posicao_cm,velocidade_cms,x_ref_cm,e_int,u_K
49.377,14.2204,0.0000,15.0000,91.6178,36.7398
49.427,14.2204,0.0000,15.0000,91.6567,36.7398
49.477,14.4075,3.7422,15.0000,91.6864,40.2512
49.527,14.4699,1.2474,15.0000,91.7129,38.3937
49.577,14.0957,-7.4844,15.0000,91.7581,30.3616
49.627,14.5323,8.7318,15.0000,91.7815,44.6108
49.677,14.2204,-6.2370,15.0000,91.8204,31.6932
49.727,14.4699,4.9896,15.0000,91.8470,41.4217
49.777,14.4699,0.0000,15.0000,91.8735,37.3844
49.827,14.2828,-3.7422,15.0000,91.9093,33.8730
49.877,14.2204,-1.2474,15.0000,91.9483,35.7305
49.927,14.2828,1.2474,15.0000,91.9842,37.9103
49.977,14.2828,0.0000,15.0000,92.0200,36.9010
50.027,14.2828,0.0000,15.0000,92.0559,36.9010
50.077,14.4699,3.7422,15.0000,92.0824,40.4124
50.127,14.5323,1.2474,15.0000,92.1058,38.5549
50.177,14.4075,-2.4948,15.0000,92.1354,35.2046
50.227,14.4699,1.2474,15.0000,92.1619,38.3937
50.277,14.3451,-2.4948,15.0000,92.1946,35.0435
50.327,14.4075,1.2474,15.0000,92.2243,38.2326
50.377,14.5323,2.4948,15.0000,92.2477,39.5642
50.427,14.7817,4.9896,15.0000,92.2586,42.2274
50.477,14.6570,-2.4948,15.0000,92.2757,35.8492
50.527,14.6570,0.0000,15.0000,92.2929,37.8678
50.577,14.0957,-11.2266,15.0000,92.3381,27.3336
50.627,14.4075,6.2370,15.0000,92.3677,42.2699
50.677,14.4075,0.0000,15.0000,92.3973,37.2233
50.727,14.4075,0.0000,15.0000,92.4270,37.2233
50.777,14.4699,1.2474,15.0000,92.4535,38.3937
50.827,14.1580,-6.2370,15.0000,92.4956,31.5321
50.877,14.1580,0.0000,15.0000,92.5377,36.5787
50.927,14.4075,4.9896,15.0000,92.5673,41.2605
50.977,14.2204,-3.7422,15.0000,92.6063,33.7119
51.027,14.4699,4.9896,15.0000,92.6328,41.4217
51.077,14.4699,0.0000,15.0000,92.6593,37.3844
51.127,14.5323,1.2474,15.0000,92.6827,38.5549
51.177,14.2204,-6.2370,15.0000,92.7216,31.6932
51.227,14.0333,-3.7422,15.0000,92.7700,33.2285
51.277,14.6570,12.4740,15.0000,92.7871,47.9611
51.327,14.1580,-9.9792,15.0000,92.8292,28.5041
51.377,13.9709,-3.7422,15.0000,92.8807,33.0673
51.427,14.4075,8.7318,15.0000,92.9103,44.2885
51.477,14.5323,2.4948,15.0000,92.9337,39.5642
51.527,14.4075,-2.4948,15.0000,92.9633,35.2046
51.577,14.2204,-3.7422,15.0000,93.0023,33.7119
51.627,14.4075,3.7422,15.0000,93.0319,40.2512
51.677,14.4699,1.2474,15.0000,93.0584,38.3937
51.727,14.1580,-6.2370,15.0000,93.1005,31.5321
51.777,14.6570,9.9792,15.0000,93.1177,45.9424
51.827,14.5946,-1.2474,15.0000,93.1379,36.6973
51.877,14.4699,-2.4948,15.0000,93.1645,35.3657
51.927,14.3451,-2.4948,15.0000,93.1972,35.0435
51.977,14.5323,3.7422,15.0000,93.2206,40.5735
52.027,14.5323,0.0000,15.0000,93.2440,37.5455
52.077,14.4075,-2.4948,15.0000,93.2736,35.2046
52.127,14.5946,3.7422,15.0000,93.2939,40.7347
52.177,14.5323,-1.2474,15.0000,93.3172,36.5362
52.227,14.0333,-9.9792,15.0000,93.3656,28.1818
52.277,14.4699,8.7318,15.0000,93.3921,44.4497
52.327,14.9065,8.7318,15.0000,93.3968,45.5777
52.377,14.4075,-9.9792,15.0000,93.4264,29.1486
52.427,14.6570,4.9896,15.0000,93.4435,41.9051
52.477,14.8441,3.7422,15.0000,93.4513,41.3792
52.527,14.9688,2.4948,15.0000,93.4529,40.6922
52.577,14.7817,-3.7422,15.0000,93.4638,35.1621
52.627,15.2183,8.7318,15.0000,93.4529,46.3833
52.677,14.9065,-6.2370,15.0000,93.4576,33.4658
52.727,14.5946,-6.2370,15.0000,93.4778,32.6600
52.777,14.8441,4.9896,15.0000,93.4856,42.3885
52.827,14.8441,0.0000,15.0000,93.4934,38.3512
52.877,15.2183,7.4844,15.0000,93.4825,45.3740
52.927,14.8441,-7.4844,15.0000,93.4903,32.2953
52.977,14.9065,1.2474,15.0000,93.4950,39.5217
53.027,14.9065,0.0000,15.0000,93.4997,38.5124
53.077,14.5946,-6.2370,15.0000,93.5199,32.6600
53.127,15.0936,9.9792,15.0000,93.5152,47.0704
53.177,15.2183,2.4948,15.0000,93.5043,41.3367
53.227,14.8441,-7.4844,15.0000,93.5121,32.2953
53.277,14.8441,0.0000,15.0000,93.5199,38.3512
53.327,15.0936,4.9896,15.0000,93.5152,43.0331
53.377,14.8441,-4.9896,15.0000,93.5230,34.3139
53.427,15.5302,13.7214,15.0000,93.4965,51.2263
53.477,15.7173,3.7422,15.0000,93.4607,43.6351
53.527,15.2183,-9.9792,15.0000,93.4497,31.2435
53.577,15.2807,1.2474,15.0000,93.4357,40.4885
53.627,15.0936,-3.7422,15.0000,93.4310,35.9678
53.677,15.3431,4.9896,15.0000,93.4139,43.6777
53.727,15.6549,6.2370,15.0000,93.3811,45.4927
53.777,15.4054,-4.9896,15.0000,93.3609,35.7642
53.827,15.0936,-6.2370,15.0000,93.3562,33.9492
53.877,15.2807,3.7422,15.0000,93.3421,42.5072
53.927,15.2807,0.0000,15.0000,93.3281,39.4792
53.977,15.2807,0.0000,15.0000,93.3141,39.4792
54.027,15.4054,2.4948,15.0000,93.2938,41.8201
54.077,15.8420,8.7318,15.0000,93.2517,47.9947
54.127,15.0936,-14.9688,15.0000,93.2470,26.8839
54.177,15.2807,3.7422,15.0000,93.2330,42.5072
54.227,15.3431,1.2474,15.0000,93.2158,40.6497
54.277,15.4054,1.2474,15.0000,93.1956,40.8108
54.327,15.5925,3.7422,15.0000,93.1659,43.3129
54.377,15.2183,-7.4844,15.0000,93.1550,33.2621
54.427,15.2183,0.0000,15.0000,93.1441,39.3181
54.477,15.4054,3.7422,15.0000,93.1238,42.8295
54.527,14.8441,-11.2266,15.0000,93.1316,29.2673
54.577,15.4054,11.2266,15.0000,93.1114,48.8854
54.627,15.1560,-4.9896,15.0000,93.1036,35.1196
54.677,15.2183,1.2474,15.0000,93.0927,40.3274
54.727,15.0312,-3.7422,15.0000,93.0911,35.8067
54.777,14.8441,-3.7422,15.0000,93.0989,35.3233
54.827,15.5302,13.7214,15.0000,93.0724,51.2263
54.877,15.2183,-6.2370,15.0000,93.0615,34.2714
54.927,15.0936,-2.4948,15.0000,93.0568,36.9771
54.977,14.7194,-7.4844,15.0000,93.0708,31.9730
55.027,14.9065,3.7422,15.0000,93.0755,41.5404
55.077,15.0312,2.4948,15.0000,93.0739,40.8533
55.127,15.4054,7.4844,15.0000,93.0537,45.8574
55.177,15.0312,-7.4844,15.0000,93.0521,32.7787
55.227,14.8441,-3.7422,15.0000,93.0599,35.3233
55.277,15.4054,11.2266,15.0000,93.0396,48.8854
55.327,15.1560,-4.9896,15.0000,93.0318,35.1196
55.377,15.2183,1.2474,15.0000,93.0209,40.3274
55.427,15.0936,-2.4948,15.0000,93.0162,36.9771
55.477,15.2183,2.4948,15.0000,93.0053,41.3367
55.527,15.6549,8.7318,15.0000,92.9726,47.5113
55.577,14.7817,-17.4636,15.0000,92.9835,24.0596
55.627,15.2183,8.7318,15.0000,92.9726,46.3833
55.677,14.9065,-6.2370,15.0000,92.9772,33.4658
55.727,15.0312,2.4948,15.0000,92.9757,40.8533
55.777,15.2183,3.7422,15.0000,92.9648,42.3461
55.827,15.0312,-3.7422,15.0000,92.9632,35.8067
55.877,14.9688,-1.2474,15.0000,92.9648,37.6642
55.927,14.9065,-1.2474,15.0000,92.9694,37.5030
55.977,15.2183,6.2370,15.0000,92.9585,44.3647
56.027,15.2807,1.2474,15.0000,92.9445,40.4885
56.077,14.9065,-7.4844,15.0000,92.9492,32.4564
56.127,15.1560,4.9896,15.0000,92.9414,43.1942
56.177,15.0312,-2.4948,15.0000,92.9398,36.8160
56.227,15.0312,0.0000,15.0000,92.9382,38.8346
56.277,15.6549,12.4740,15.0000,92.9055,50.5393
56.327,15.2183,-8.7318,15.0000,92.8946,32.2528
56.377,14.7817,-8.7318,15.0000,92.9055,31.1248
56.427,15.2183,8.7318,15.0000,92.8946,46.3833
56.477,15.2807,1.2474,15.0000,92.8806,40.4885
56.527,15.4054,2.4948,15.0000,92.8603,41.8201
56.577,15.3431,-1.2474,15.0000,92.8431,38.6310
56.627,14.9065,-8.7318,15.0000,92.8478,31.4471
56.677,14.8441,-1.2474,15.0000,92.8556,37.3419
56.727,14.9065,1.2474,15.0000,92.8603,39.5217
56.777,14.8441,-1.2474,15.0000,92.8681,37.3419
56.827,15.3431,9.9792,15.0000,92.8509,47.7149
56.877,15.0312,-6.2370,15.0000,92.8494,33.7880
56.927,15.3431,6.2370,15.0000,92.8322,44.6870
56.977,15.0312,-6.2370,15.0000,92.8306,33.7880
57.027,15.3431,6.2370,15.0000,92.8135,44.6870
57.077,15.4054,1.2474,15.0000,92.7932,40.8108
57.127,15.4054,0.0000,15.0000,92.7729,39.8015
57.177,14.7817,-12.4740,15.0000,92.7839,28.0968
57.227,15.1560,7.4844,15.0000,92.7761,45.2129
57.277,14.9688,-3.7422,15.0000,92.7776,35.6456
57.327,15.4054,8.7318,15.0000,92.7573,46.8667
57.377,15.3431,-1.2474,15.0000,92.7402,38.6310
57.427,15.2807,-1.2474,15.0000,92.7262,38.4699
57.477,15.2183,-1.2474,15.0000,92.7152,38.3087
57.527,15.1560,-1.2474,15.0000,92.7074,38.1476
57.577,15.1560,0.0000,15.0000,92.6996,39.1569
57.627,15.1560,0.0000,15.0000,92.6918,39.1569
57.677,14.9065,-4.9896,15.0000,92.6965,34.4751
57.727,14.9688,1.2474,15.0000,92.6981,39.6828
57.777,15.3431,7.4844,15.0000,92.6809,45.6963
57.827,14.9065,-8.7318,15.0000,92.6856,31.4471
57.877,14.9688,1.2474,15.0000,92.6872,39.6828
57.927,15.3431,7.4844,15.0000,92.6700,45.6963
57.977,14.8441,-9.9792,15.0000,92.6778,30.2766
58.027,14.7817,-1.2474,15.0000,92.6887,37.1808
58.077,15.2183,8.7318,15.0000,92.6778,46.3833
58.127,15.0936,-2.4948,15.0000,92.6731,36.9771
58.177,15.2807,3.7422,15.0000,92.6591,42.5072
58.227,15.0936,-3.7422,15.0000,92.6544,35.9678
58.277,15.1560,1.2474,15.0000,92.6466,40.1663
58.327,15.4054,4.9896,15.0000,92.6263,43.8388
58.377,14.6570,-14.9688,15.0000,92.6435,25.7559
58.427,15.1560,9.9792,15.0000,92.6357,47.2315
58.477,15.2807,2.4948,15.0000,92.6216,41.4979
58.527,14.9065,-7.4844,15.0000,92.6263,32.4564
58.577,15.1560,4.9896,15.0000,92.6185,43.1942
58.627,15.0312,-2.4948,15.0000,92.6170,36.8160
58.677,15.1560,2.4948,15.0000,92.6092,41.1756
58.727,15.2183,1.2474,15.0000,92.5982,40.3274
58.777,14.6570,-11.2266,15.0000,92.6154,28.7839
58.827,14.9065,4.9896,15.0000,92.6201,42.5497
58.877,15.2183,6.2370,15.0000,92.6092,44.3647
58.927,15.0312,-3.7422,15.0000,92.6076,35.8067
58.977,14.7817,-4.9896,15.0000,92.6185,34.1528
59.027,15.2807,9.9792,15.0000,92.6045,47.5538
59.077,15.4054,2.4948,15.0000,92.5842,41.8201
59.127,15.2183,-3.7422,15.0000,92.5733,36.2901
59.177,15.2807,1.2474,15.0000,92.5593,40.4885
59.227,14.9065,-7.4844,15.0000,92.5639,32.4564
59.277,14.8441,-1.2474,15.0000,92.5717,37.3419
59.327,15.5302,13.7214,15.0000,92.5452,51.2263
59.377,15.3431,-3.7422,15.0000,92.5281,36.6124
59.427,14.9688,-7.4844,15.0000,92.5296,32.6176
59.477,15.0936,2.4948,15.0000,92.5249,41.0144
59.527,15.0312,-1.2474,15.0000,92.5234,37.8253
59.577,15.1560,2.4948,15.0000,92.5156,41.1756
59.627,15.2183,1.2474,15.0000,92.5047,40.3274
59.677,14.9688,-4.9896,15.0000,92.5062,34.6362
59.727,15.1560,3.7422,15.0000,92.4984,42.1849
59.777,15.0936,-1.2474,15.0000,92.4937,37.9865
59.827,15.0936,0.0000,15.0000,92.4891,38.9958
59.877,15.0312,-1.2474,15.0000,92.4875,37.8253
59.927,15.3431,6.2370,15.0000,92.4704,44.6870
59.977,15.0936,-4.9896,15.0000,92.4657,34.9585
60.027,15.0312,-1.2474,15.0000,92.4641,37.8253
60.077,15.2183,3.7422,15.0000,92.4532,42.3461
60.127,15.0936,-2.4948,15.0000,92.4485,36.9771
60.177,15.1560,1.2474,15.0000,92.4407,40.1663
60.227,14.8441,-6.2370,15.0000,92.4485,33.3046
60.277,14.9065,1.2474,15.0000,92.4532,39.5217
60.327,14.9065,0.0000,15.0000,92.4579,38.5124
60.377,15.1560,4.9896,15.0000,92.4501,43.1942
60.427,15.2183,1.2474,15.0000,92.4391,40.3274
60.477,15.3431,2.4948,15.0000,92.4220,41.6590
60.527,15.3431,0.0000,15.0000,92.4048,39.6403
60.577,15.2807,-1.2474,15.0000,92.3908,38.4699
60.627,15.0312,-4.9896,15.0000,92.3892,34.7973
60.677,15.3431,6.2370,15.0000,92.3721,44.6870
60.727,15.0936,-4.9896,15.0000,92.3674,34.9585
60.777,15.4054,6.2370,15.0000,92.3471,44.8481
60.827,14.7194,-13.7214,15.0000,92.3612,26.9264
60.877,14.8441,2.4948,15.0000,92.3690,40.3699
60.927,15.0312,3.7422,15.0000,92.3674,41.8626
60.977,14.9688,-1.2474,15.0000,92.3690,37.6642
61.027,15.1560,3.7422,15.0000,92.3612,42.1849
61.077,15.3431,3.7422,15.0000,92.3440,42.6683
61.127,14.9688,-7.4844,15.0000,92.3456,32.6176
61.177,14.8441,-2.4948,15.0000,92.3534,36.3326
61.227,15.1560,6.2370,15.0000,92.3456,44.2035
61.277,14.9065,-4.9896,15.0000,92.3502,34.4751
61.327,15.0936,3.7422,15.0000,92.3456,42.0237
61.377,15.0312,-1.2474,15.0000,92.3440,37.8253
61.427,15.2183,3.7422,15.0000,92.3331,42.3461
61.477,15.4054,3.7422,15.0000,92.3128,42.8295
61.527,14.7194,-13.7214,15.0000,92.3268,26.9264
61.577,15.2183,9.9792,15.0000,92.3159,47.3927
61.627,14.7194,-9.9792,15.0000,92.3300,29.9543
61.677,14.7194,0.0000,15.0000,92.3440,38.0290
61.727,15.2183,9.9792,15.0000,92.3331,47.3927
61.777,14.8441,-7.4844,15.0000,92.3409,32.2953
61.827,15.2807,8.7318,15.0000,92.3268,46.5445
61.877,15.2807,0.0000,15.0000,92.3128,39.4792
61.927,15.2183,-1.2474,15.0000,92.3019,38.3087
61.977,14.9688,-4.9896,15.0000,92.3034,34.6362
62.027,15.0936,2.4948,15.0000,92.2988,41.0144
62.077,14.9065,-3.7422,15.0000,92.3034,35.4844
62.127,14.9688,1.2474,15.0000,92.3050,39.6828
62.177,15.5925,12.4740,15.0000,92.2754,50.3781
62.227,15.5925,0.0000,15.0000,92.2457,40.2849
62.277,14.9688,-12.4740,15.0000,92.2473,28.5803
62.327,15.0936,2.4948,15.0000,92.2426,41.0144
62.377,15.0936,0.0000,15.0000,92.2379,38.9958
62.427,15.1560,1.2474,5.0000,-0.5078,40.1663
62.477,15.0312,-2.4948,5.0000,-1.0094,36.8160
62.527,15.0936,1.2474,5.0000,-1.5140,40.0051
62.577,15.0936,0.0000,5.0000,-2.0187,38.9958
62.627,15.1560,1.2474,5.0000,-2.5265,40.1663
62.677,15.2807,2.4948,5.0000,-3.0406,41.4979
62.727,15.1560,-2.4948,5.0000,-3.5484,37.1383
62.777,15.4054,4.9896,5.0000,-4.0686,43.8388
62.827,15.2183,-3.7422,5.0000,-4.5795,36.2901
62.877,14.9065,-6.2370,5.0000,-5.0749,33.4658
62.927,15.1560,4.9896,5.0000,-5.5827,43.1942
62.977,15.0936,-1.2474,5.0000,-6.0873,37.9865
63.027,14.6570,-8.7318,5.0000,-6.5702,30.8026
63.077,14.9688,6.2370,5.0000,-7.0686,43.7201
63.127,15.1560,3.7422,5.0000,-7.5764,42.1849
63.177,14.9065,-4.9896,5.0000,-8.0718,34.4751
63.227,15.0936,3.7422,5.0000,-8.5764,42.0237
63.277,14.9065,-3.7422,5.0000,-9.0718,35.4844
63.327,15.0312,2.4948,5.0000,-9.5733,40.8533
63.377,15.2183,3.7422,5.0000,-10.0842,42.3461
63.427,15.0312,-3.7422,5.0000,-10.5858,35.8067
63.477,15.0312,0.0000,5.0000,-11.0874,38.8346
63.527,15.0936,1.2474,5.0000,-11.5920,40.0051
63.577,15.1560,1.2474,5.0000,-12.0998,40.1663
63.627,14.9688,-3.7422,5.0000,-12.5983,35.6456
63.677,14.9065,-1.2474,5.0000,-13.0936,37.5030
63.727,15.2183,6.2370,5.0000,-13.6045,44.3647
63.777,15.3431,2.4948,5.0000,-14.1217,41.6590
63.827,14.7817,-11.2266,5.0000,-14.6108,29.1062
63.877,14.7817,0.0000,5.0000,-15.0998,38.1901
63.927,14.8441,1.2474,5.0000,-15.5920,39.3606
63.977,15.2183,7.4844,5.0000,-16.1030,45.3740
64.027,15.0312,-3.7422,5.0000,-16.6045,35.8067
64.077,15.0312,0.0000,5.0000,-17.1061,38.8346
64.127,15.0936,1.2474,5.0000,-17.6108,40.0051
64.177,15.1560,1.2474,5.0000,-18.1186,40.1663
64.227,14.9688,-3.7422,5.0000,-18.6170,35.6456
64.277,14.6570,-6.2370,5.0000,-19.0999,32.8212
64.327,14.9065,4.9896,5.0000,-19.5952,42.5497
64.377,15.0936,3.7422,5.0000,-20.0999,42.0237
64.427,15.2183,2.4948,5.0000,-20.6108,41.3367
64.477,14.8441,-7.4844,5.0000,-21.1030,32.2953
64.527,14.5323,-6.2370,5.0000,-21.5796,32.4989
64.577,14.5946,1.2474,5.0000,-22.0593,38.7160
64.627,14.5323,-1.2474,5.0000,-22.5359,36.5362
64.677,14.9065,7.4844,5.0000,-23.0313,44.5683
64.727,14.4699,-8.7318,5.0000,-23.5048,30.3191
64.777,14.9688,9.9792,5.0000,-24.0032,46.7481
64.827,14.9688,0.0000,5.0000,-24.5016,38.6735
64.877,14.6570,-6.2370,5.0000,-24.9845,32.8212
64.927,14.5946,-1.2474,5.0000,-25.4642,36.6973
64.977,14.4699,-2.4948,5.0000,-25.9377,35.3657
65.027,14.2204,-4.9896,5.0000,-26.3987,32.7026
65.077,14.1580,-1.2474,5.0000,-26.8566,35.5694
65.127,13.8462,-6.2370,5.0000,-27.2989,30.7264
65.177,13.6591,-3.7422,5.0000,-27.7319,32.2616
65.227,13.4096,-4.9896,5.0000,-28.1524,30.6077
65.277,13.6591,4.9896,5.0000,-28.5853,39.3269
65.327,13.0977,-11.2266,5.0000,-28.9902,24.7554
65.377,13.4096,6.2370,5.0000,-29.4107,39.6917
65.427,13.0354,-7.4844,5.0000,-29.8125,27.6222
65.477,12.6612,-7.4844,5.0000,-30.1955,26.6554
65.527,12.9106,4.9896,5.0000,-30.5911,37.3932
65.577,12.6612,-4.9896,5.0000,-30.9741,28.6741
65.627,12.6612,0.0000,5.0000,-31.3572,32.7114
65.677,12.3493,-6.2370,5.0000,-31.7246,26.8590
65.727,12.4117,1.2474,5.0000,-32.0952,33.0761
65.777,12.3493,-1.2474,5.0000,-32.4627,30.8963
65.827,11.9751,-7.4844,5.0000,-32.8114,24.8829
65.877,12.0998,2.4948,5.0000,-33.1664,33.2798
65.927,12.0375,-1.2474,5.0000,-33.5183,30.0906
65.977,11.4761,-11.2266,5.0000,-33.8421,20.5658
66.027,11.8503,7.4844,5.0000,-34.1846,36.6725
66.077,11.5385,-6.2370,5.0000,-34.5116,24.7642
66.127,11.4761,-1.2474,5.0000,-34.8354,28.6404
66.177,11.6009,2.4948,5.0000,-35.1654,31.9906
66.227,11.4138,-3.7422,5.0000,-35.4861,26.4606
66.277,11.4138,0.0000,5.0000,-35.8068,29.4886
66.327,11.3514,-1.2474,5.0000,-36.1244,28.3181
66.377,11.1019,-4.9896,5.0000,-36.4295,24.6456
66.427,11.1019,0.0000,5.0000,-36.7345,28.6829
66.477,11.2890,3.7422,5.0000,-37.0490,32.1943
66.527,11.1643,-2.4948,5.0000,-37.3572,26.8254
66.577,11.2266,1.2474,5.0000,-37.6685,30.0145
66.627,11.0395,-3.7422,5.0000,-37.9705,25.4938
66.677,11.0395,0.0000,5.0000,-38.2725,28.5217
66.727,11.1019,1.2474,5.0000,-38.5776,29.6922
66.777,11.1643,1.2474,5.0000,-38.8858,29.8533
66.827,11.2266,1.2474,5.0000,-39.1971,30.0145
66.877,10.9772,-4.9896,5.0000,-39.4960,24.3233
66.927,11.0395,1.2474,5.0000,-39.7980,29.5311
66.977,11.2266,3.7422,5.0000,-40.1093,32.0331
67.027,11.0395,-3.7422,5.0000,-40.4113,25.4938
67.077,11.0395,0.0000,5.0000,-40.7132,28.5217
67.127,11.1019,1.2474,5.0000,-41.0183,29.6922
67.177,11.1019,0.0000,5.0000,-41.3234,28.6829
67.227,11.1019,0.0000,5.0000,-41.6285,28.6829
67.277,11.1019,0.0000,5.0000,-41.9336,28.6829
67.327,11.1019,0.0000,5.0000,-42.2387,28.6829
67.377,11.1019,0.0000,5.0000,-42.5438,28.6829
67.427,11.2266,2.4948,5.0000,-42.8551,31.0238
67.477,10.9148,-6.2370,5.0000,-43.1509,23.1528
67.527,11.0395,2.4948,5.0000,-43.4529,30.5404
67.577,11.1019,1.2474,5.0000,-43.7580,29.6922
67.627,11.1643,1.2474,5.0000,-44.0662,29.8533
67.677,11.2266,1.2474,5.0000,-44.3775,30.0145
67.727,11.0395,-3.7422,5.0000,-44.6795,25.4938
67.777,11.1643,2.4948,5.0000,-44.9877,30.8627
67.827,11.1643,0.0000,5.0000,-45.2959,28.8440
67.877,11.1643,0.0000,5.0000,-45.6041,28.8440
67.927,11.1643,0.0000,5.0000,-45.9123,28.8440
67.977,11.2890,2.4948,5.0000,-46.2268,31.1849
68.027,11.1643,-2.4948,5.0000,-46.5350,26.8254
68.077,11.0395,-2.4948,5.0000,-46.8370,26.5031
68.127,11.1019,1.2474,5.0000,-47.1421,29.6922
68.177,10.9772,-2.4948,5.0000,-47.4409,26.3420
68.227,11.0395,1.2474,5.0000,-47.7429,29.5311
68.277,10.9148,-2.4948,5.0000,-48.0386,26.1808
68.327,11.2890,7.4844,5.0000,-48.3531,35.2222
68.377,11.0395,-4.9896,5.0000,-48.6551,24.4845
68.427,11.1019,1.2474,5.0000,-48.9602,29.6922
68.477,11.1019,0.0000,5.0000,-49.2653,28.6829
68.527,10.8524,-4.9896,5.0000,-49.5579,24.0010
68.577,11.0395,3.7422,5.0000,-49.8599,31.5497
68.627,10.9772,-1.2474,5.0000,-50.1587,27.3513
68.677,11.0395,1.2474,5.0000,-50.4607,29.5311
68.727,11.0395,0.0000,5.0000,-50.7627,28.5217
68.777,11.1019,1.2474,5.0000,-51.0678,29.6922
68.827,10.8524,-4.9896,5.0000,-51.3604,24.0010
68.877,11.1019,4.9896,5.0000,-51.6655,32.7202
68.927,10.9148,-3.7422,5.0000,-51.9612,25.1715
68.977,10.9148,0.0000,5.0000,-52.2570,28.1995
69.027,11.2266,6.2370,5.0000,-52.5683,34.0518
69.077,11.0395,-3.7422,5.0000,-52.8703,25.4938
69.127,10.7901,-4.9896,5.0000,-53.1598,23.8399
69.177,10.9148,2.4948,5.0000,-53.4555,30.2181
69.227,11.0395,2.4948,5.0000,-53.7575,30.5404
69.277,10.7901,-4.9896,5.0000,-54.0470,23.8399
69.327,10.9772,3.7422,5.0000,-54.3458,31.3886
69.377,10.7901,-3.7422,5.0000,-54.6354,24.8492
69.427,10.8524,1.2474,5.0000,-54.9280,29.0477
69.477,10.9148,1.2474,5.0000,-55.2237,29.2088
69.527,10.8524,-1.2474,5.0000,-55.5163,27.0290
69.577,10.8524,0.0000,5.0000,-55.8090,28.0383
69.627,10.6653,-3.7422,5.0000,-56.0922,24.5269
69.677,10.6029,-1.2474,5.0000,-56.3724,26.3845
69.727,10.4782,-2.4948,5.0000,-56.6463,25.0528
69.777,10.3535,-2.4948,5.0000,-56.9139,24.7306
69.827,10.3535,0.0000,5.0000,-57.1816,26.7492
69.877,10.2911,-1.2474,5.0000,-57.4462,25.5788
69.927,10.2911,0.0000,5.0000,-57.7107,26.5881
69.977,10.1664,-2.4948,5.0000,-57.9691,24.2471
70.027,9.8545,-6.2370,5.0000,-58.2118,20.4135
70.077,10.0416,3.7422,5.0000,-58.4639,28.9715
70.127,9.8545,-3.7422,5.0000,-58.7066,22.4321
70.177,9.7921,-1.2474,5.0000,-58.9462,24.2896
70.227,9.6674,-2.4948,5.0000,-59.1796,22.9580
70.277,9.4803,-3.7422,5.0000,-59.4036,21.4653
70.327,9.3555,-2.4948,5.0000,-59.6213,22.1524
70.377,9.2308,-2.4948,5.0000,-59.8329,21.8300
70.427,9.1061,-2.4948,5.0000,-60.0382,21.5078
70.477,8.9813,-2.4948,5.0000,-60.2373,21.1855
70.527,9.0437,1.2474,5.0000,-60.4394,24.3746
70.577,8.9190,-2.4948,5.0000,-60.6354,21.0243
70.627,8.6071,-6.2370,5.0000,-60.8157,17.1907
70.677,8.6695,1.2474,5.0000,-60.9992,23.4078
70.727,8.4200,-4.9896,5.0000,-61.1702,17.7166
70.777,8.2953,-2.4948,5.0000,-61.3350,19.4130
70.827,7.9834,-6.2370,5.0000,-61.4842,15.5793
70.877,7.9834,0.0000,5.0000,-61.6333,20.6259
70.927,7.7963,-3.7422,5.0000,-61.7731,17.1145
70.977,7.6092,-3.7422,5.0000,-61.9036,16.6311
71.027,7.4221,-3.7422,5.0000,-62.0247,16.1477
71.077,7.2350,-3.7422,5.0000,-62.1365,15.6643
71.127,6.9855,-4.9896,5.0000,-62.2357,14.0104
71.177,6.9231,-1.2474,5.0000,-62.3319,16.8772
71.227,6.7984,-2.4948,5.0000,-62.4218,15.5456
71.277,6.5489,-4.9896,5.0000,-62.4993,12.8824
71.327,6.2370,-6.2370,5.0000,-62.5611,11.0674
71.377,6.1123,-2.4948,5.0000,-62.6167,13.7731
71.427,5.8628,-4.9896,5.0000,-62.6599,11.1099
71.477,5.6757,-3.7422,5.0000,-62.6936,11.6358
71.527,5.6133,-1.2474,5.0000,-62.7243,13.4933
71.577,5.4886,-2.4948,5.0000,-62.7487,12.1617
71.627,5.4262,-1.2474,5.0000,-62.7700,13.0099
71.677,5.3015,-2.4948,5.0000,-62.7851,11.6783
71.727,5.0520,-4.9896,5.0000,-62.7877,9.0151
71.777,5.2391,3.7422,5.0000,-62.7997,16.5638
71.827,5.0520,-3.7422,5.0000,-62.8023,10.0244
71.877,4.8649,-3.7422,5.0000,-62.7955,9.5410
71.927,4.8649,0.0000,5.0000,-62.7888,12.5690
71.977,4.8649,0.0000,5.0000,-62.7820,12.5690
72.027,4.7402,-2.4948,5.0000,-62.7690,10.2280
72.077,4.6154,-2.4948,5.0000,-62.7498,9.9058
72.127,4.5531,-1.2474,5.0000,-62.7274,10.7539
72.177,4.4283,-2.4948,5.0000,-62.6989,9.4223
72.227,4.4907,1.2474,5.0000,-62.6734,12.6114
72.277,4.4283,-1.2474,5.0000,-62.6448,10.4317
72.327,4.4907,1.2474,5.0000,-62.6193,12.6114
72.377,4.4907,0.0000,5.0000,-62.5939,11.6021
72.427,4.4907,0.0000,5.0000,-62.5684,11.6021
72.477,4.4283,-1.2474,5.0000,-62.5398,10.4317
72.527,4.3659,-1.2474,5.0000,-62.5081,10.2705
72.577,4.5531,3.7422,5.0000,-62.4858,14.7912
72.627,4.4907,-1.2474,5.0000,-62.4603,10.5928
