tempo_s,posicao_cm,velocidade_cms,x_ref_cm,e_int,u_K
148.830,10.3535,1.2474,10.0000,-44.5090,27.7585
148.880,10.2287,-2.4948,10.0000,-44.5204,24.4083
148.930,10.3535,2.4948,10.0000,-44.5381,28.7679
148.980,10.0416,-6.2370,10.0000,-44.5402,20.8969
149.030,10.2911,4.9896,10.0000,-44.5547,30.6254
149.080,10.3535,1.2474,10.0000,-44.5724,27.7585
149.130,10.3535,0.0000,10.0000,-44.5901,26.7492
149.180,10.2911,-1.2474,10.0000,-44.6046,25.5788
149.230,10.2287,-1.2474,10.0000,-44.6161,25.4176
149.280,10.1664,-1.2474,10.0000,-44.6244,25.2565
149.330,10.2911,2.4948,10.0000,-44.6390,28.6067
149.380,10.1040,-3.7422,10.0000,-44.6442,23.0767
149.430,10.2287,2.4948,10.0000,-44.6556,28.4456
149.480,10.2911,1.2474,10.0000,-44.6701,27.5974
149.530,10.1664,-2.4948,10.0000,-44.6785,24.2471
149.580,10.2287,1.2474,10.0000,-44.6899,27.4363
149.630,10.3535,2.4948,10.0000,-44.7076,28.7679
149.680,10.1664,-3.7422,10.0000,-44.7159,23.2378
149.730,10.3535,3.7422,10.0000,-44.7336,29.7772
149.780,10.1664,-3.7422,10.0000,-44.7419,23.2378
149.830,10.4158,4.9896,10.0000,-44.7627,30.9477
149.880,10.2287,-3.7422,10.0000,-44.7741,23.3990
149.930,10.2911,1.2474,10.0000,-44.7887,27.5974
149.980,10.3535,1.2474,10.0000,-44.8063,27.7585
150.030,10.1664,-3.7422,10.0000,-44.8147,23.2378
150.080,10.2911,2.4948,10.0000,-44.8292,28.6067
150.130,10.2287,-1.2474,10.0000,-44.8407,25.4176
150.180,10.2287,0.0000,10.0000,-44.8521,26.4269
150.230,10.1040,-2.4948,10.0000,-44.8573,24.0860
150.280,10.2287,2.4948,10.0000,-44.8687,28.4456
150.330,10.0416,-3.7422,10.0000,-44.8708,22.9155
150.380,10.1040,1.2474,10.0000,-44.8760,27.1140
150.430,10.1040,0.0000,10.0000,-44.8812,26.1047
150.480,10.2911,3.7422,10.0000,-44.8958,29.6161
150.530,10.2911,0.0000,10.0000,-44.9103,26.5881
150.580,10.2911,0.0000,10.0000,-44.9249,26.5881
150.630,10.4158,2.4948,10.0000,-44.9457,28.9290
150.680,10.2287,-3.7422,10.0000,-44.9571,23.3990
150.730,10.2911,1.2474,10.0000,-44.9716,27.5974
150.780,10.3535,1.2474,10.0000,-44.9893,27.7585
150.830,10.3535,0.0000,10.0000,-45.0070,26.7492
150.880,10.1040,-4.9896,10.0000,-45.0122,22.0673
150.930,10.2287,2.4948,10.0000,-45.0236,28.4456
150.980,10.1664,-1.2474,10.0000,-45.0320,25.2565
151.030,10.2287,1.2474,10.0000,-45.0434,27.4363
151.080,10.1040,-2.4948,10.0000,-45.0486,24.0860
151.130,10.1664,1.2474,10.0000,-45.0569,27.2751
151.180,10.0416,-2.4948,10.0000,-45.0590,23.9249
151.230,10.2287,3.7422,10.0000,-45.0704,29.4549
151.280,10.3535,2.4948,10.0000,-45.0881,28.7679
151.330,10.1664,-3.7422,10.0000,-45.0964,23.2378
151.380,10.3535,3.7422,10.0000,-45.1141,29.7772
151.430,10.1664,-3.7422,10.0000,-45.1224,23.2378
151.480,10.1040,-1.2474,10.0000,-45.1276,25.0953
151.530,10.1040,0.0000,10.0000,-45.1328,26.1047
151.580,10.2911,3.7422,10.0000,-45.1474,29.6161
151.630,10.0416,-4.9896,10.0000,-45.1494,21.9062
151.680,10.0416,0.0000,10.0000,-45.1515,25.9435
151.730,10.2287,3.7422,10.0000,-45.1630,29.4549
151.780,9.9792,-4.9896,10.0000,-45.1619,21.7451
151.830,9.9169,-1.2474,10.0000,-45.1578,24.6119
151.880,10.2911,7.4844,10.0000,-45.1723,32.6440
151.930,10.1040,-3.7422,10.0000,-45.1775,23.0767
151.980,10.0416,-1.2474,10.0000,-45.1796,24.9342
152.030,10.1040,1.2474,10.0000,-45.1848,27.1140
152.080,10.1664,1.2474,10.0000,-45.1931,27.2751
152.130,10.0416,-2.4948,10.0000,-45.1952,23.9249
152.180,10.1664,2.4948,10.0000,-45.2035,28.2845
152.230,10.3535,3.7422,10.0000,-45.2212,29.7772
152.280,10.1040,-4.9896,10.0000,-45.2264,22.0673
152.330,9.9792,-2.4948,10.0000,-45.2254,23.7637
152.380,10.2287,4.9896,10.0000,-45.2368,30.4642
152.430,9.9169,-6.2370,10.0000,-45.2326,20.5746
152.480,9.9792,1.2474,10.0000,-45.2316,26.7917
152.530,10.0416,1.2474,10.0000,-45.2337,26.9528
152.580,10.1664,2.4948,10.0000,-45.2420,28.2845
152.630,10.1040,-1.2474,10.0000,-45.2472,25.0953
152.680,10.1040,0.0000,10.0000,-45.2524,26.1047
152.730,10.0416,-1.2474,10.0000,-45.2545,24.9342
152.780,10.1664,2.4948,10.0000,-45.2628,28.2845
152.830,10.0416,-2.4948,10.0000,-45.2649,23.9249
152.880,10.2287,3.7422,10.0000,-45.2763,29.4549
152.930,10.1664,-1.2474,10.0000,-45.2846,25.2565
152.980,10.2287,1.2474,10.0000,-45.2961,27.4363
153.030,10.1664,-1.2474,10.0000,-45.3044,25.2565
153.080,10.1040,-1.2474,10.0000,-45.3096,25.0953
153.130,10.1040,0.0000,10.0000,-45.3148,26.1047
153.180,10.1040,0.0000,10.0000,-45.3200,26.1047
153.230,10.1664,1.2474,10.0000,-45.3283,27.2751
153.280,9.9792,-3.7422,10.0000,-45.3273,22.7544
153.330,10.0416,1.2474,10.0000,-45.3293,26.9528
153.380,10.1040,1.2474,10.0000,-45.3345,27.1140
153.430,10.2287,2.4948,10.0000,-45.3460,28.4456
153.480,10.1040,-2.4948,10.0000,-45.3512,24.0860
153.530,10.1664,1.2474,10.0000,-45.3595,27.2751
153.580,10.1664,0.0000,10.0000,-45.3678,26.2658
153.630,9.9792,-3.7422,10.0000,-45.3668,22.7544
153.680,9.9169,-1.2474,10.0000,-45.3626,24.6119
153.730,10.1040,3.7422,10.0000,-45.3678,29.1326
153.780,10.1664,1.2474,10.0000,-45.3761,27.2751
153.830,9.9792,-3.7422,10.0000,-45.3751,22.7544
153.880,10.0416,1.2474,10.0000,-45.3772,26.9528
153.930,10.0416,0.0000,10.0000,-45.3793,25.9435
153.980,10.1040,1.2474,10.0000,-45.3845,27.1140
154.030,9.9792,-2.4948,10.0000,-45.3834,23.7637
154.080,9.9792,0.0000,10.0000,-45.3824,25.7824
154.130,10.1040,2.4948,10.0000,-45.3876,28.1233
154.180,10.2911,3.7422,10.0000,-45.4021,29.6161
154.230,10.1040,-3.7422,10.0000,-45.4073,23.0767
154.280,10.0416,-1.2474,10.0000,-45.4094,24.9342
154.330,10.2287,3.7422,10.0000,-45.4209,29.4549
154.380,9.9792,-4.9896,10.0000,-45.4198,21.7451
154.430,9.9169,-1.2474,10.0000,-45.4157,24.6119
154.480,10.1040,3.7422,10.0000,-45.4209,29.1326
154.530,9.9169,-3.7422,10.0000,-45.4167,22.5933
154.580,9.8545,-1.2474,10.0000,-45.4094,24.4508
154.630,9.9792,2.4948,10.0000,-45.4084,27.8010
154.680,10.0416,1.2474,10.0000,-45.4105,26.9528
154.730,10.2287,3.7422,10.0000,-45.4219,29.4549
154.780,10.2911,1.2474,10.0000,-45.4365,27.5974
154.830,10.0416,-4.9896,10.0000,-45.4385,21.9062
154.880,10.2287,3.7422,10.0000,-45.4500,29.4549
154.930,9.9792,-4.9896,10.0000,-45.4489,21.7451
154.980,10.0416,1.2474,10.0000,-45.4510,26.9528
155.030,9.9169,-2.4948,10.0000,-45.4469,23.6026
155.080,10.0416,2.4948,10.0000,-45.4489,27.9621
155.130,9.9792,-1.2474,10.0000,-45.4479,24.7731
155.180,10.1664,3.7422,10.0000,-45.4562,29.2938
155.230,10.1040,-1.2474,10.0000,-45.4614,25.0953
155.280,10.2287,2.4948,10.0000,-45.4729,28.4456
155.330,10.1664,-1.2474,10.0000,-45.4812,25.2565
155.380,10.1040,-1.2474,10.0000,-45.4864,25.0953
155.430,10.1664,1.2474,10.0000,-45.4947,27.2751
155.480,10.2287,1.2474,10.0000,-45.5061,27.4363
155.530,10.1664,-1.2474,10.0000,-45.5144,25.2565
155.580,10.2287,1.2474,10.0000,-45.5259,27.4363
155.630,10.1664,-1.2474,10.0000,-45.5342,25.2565
155.680,10.1040,-1.2474,10.0000,-45.5394,25.0953
155.730,10.3535,4.9896,10.0000,-45.5571,30.7865
155.780,10.1664,-3.7422,10.0000,-45.5654,23.2378
155.830,10.1040,-1.2474,10.0000,-45.5706,25.0953
155.880,10.1040,0.0000,10.0000,-45.5758,26.1047
155.930,10.1664,1.2474,10.0000,-45.5841,27.2751
155.980,10.0416,-2.4948,10.0000,-45.5862,23.9249
156.030,10.1040,1.2474,10.0000,-45.5914,27.1140
156.080,10.1664,1.2474,10.0000,-45.5997,27.2751
156.130,10.0416,-2.4948,10.0000,-45.6018,23.9249
156.180,10.2911,4.9896,10.0000,-45.6164,30.6254
156.230,10.1664,-2.4948,10.0000,-45.6247,24.2471
156.280,10.2287,1.2474,10.0000,-45.6361,27.4363
156.330,10.1664,-1.2474,10.0000,-45.6444,25.2565
156.380,10.1040,-1.2474,10.0000,-45.6496,25.0953
156.430,10.1040,0.0000,10.0000,-45.6548,26.1047
156.480,10.1664,1.2474,10.0000,-45.6631,27.2751
156.530,10.1664,0.0000,10.0000,-45.6715,26.2658
156.580,10.1040,-1.2474,10.0000,-45.6767,25.0953
156.630,10.2911,3.7422,10.0000,-45.6912,29.6161
156.680,10.1664,-2.4948,10.0000,-45.6995,24.2471
156.730,10.2287,1.2474,10.0000,-45.7110,27.4363
156.780,10.2911,1.2474,10.0000,-45.7255,27.5974
156.830,10.1040,-3.7422,10.0000,-45.7307,23.0767
156.880,10.1664,1.2474,10.0000,-45.7391,27.2751
156.930,9.9792,-3.7422,10.0000,-45.7380,22.7544
156.980,10.1040,2.4948,10.0000,-45.7432,28.1233
157.030,10.0416,-1.2474,10.0000,-45.7453,24.9342
157.080,10.0416,0.0000,10.0000,-45.7474,25.9435
157.130,10.1040,1.2474,10.0000,-45.7526,27.1140
157.180,10.1664,1.2474,10.0000,-45.7609,27.2751
157.230,10.0416,-2.4948,10.0000,-45.7630,23.9249
157.280,10.1664,2.4948,10.0000,-45.7713,28.2845
157.330,10.1040,-1.2474,10.0000,-45.7765,25.0953
157.380,10.1040,0.0000,10.0000,-45.7817,26.1047
157.430,10.1040,0.0000,10.0000,-45.7869,26.1047
157.480,10.1040,0.0000,10.0000,-45.7921,26.1047
157.530,10.0416,-1.2474,10.0000,-45.7942,24.9342
157.580,10.1040,1.2474,10.0000,-45.7994,27.1140
157.630,9.9792,-2.4948,10.0000,-45.7983,23.7637
157.680,10.1040,2.4948,10.0000,-45.8035,28.1233
157.730,10.0416,-1.2474,10.0000,-45.8056,24.9342
157.780,10.0416,0.0000,10.0000,-45.8077,25.9435
157.830,9.9792,-1.2474,10.0000,-45.8067,24.7731
157.880,10.0416,1.2474,10.0000,-45.8087,26.9528
157.930,10.1664,2.4948,10.0000,-45.8171,28.2845
157.980,9.9792,-3.7422,10.0000,-45.8160,22.7544
158.030,10.1664,3.7422,10.0000,-45.8243,29.2938
158.080,10.1664,0.0000,10.0000,-45.8327,26.2658
158.130,10.0416,-2.4948,10.0000,-45.8347,23.9249
158.180,10.1040,1.2474,10.0000,-45.8399,27.1140
158.230,10.1040,0.0000,10.0000,-45.8451,26.1047
158.280,10.0416,-1.2474,10.0000,-45.8472,24.9342
158.330,10.1040,1.2474,10.0000,-45.8524,27.1140
158.380,10.0416,-1.2474,10.0000,-45.8545,24.9342
158.430,10.0416,0.0000,10.0000,-45.8566,25.9435
158.480,10.1664,2.4948,10.0000,-45.8649,28.2845
158.530,9.9792,-3.7422,10.0000,-45.8639,22.7544
158.580,9.9169,-1.2474,10.0000,-45.8597,24.6119
158.630,9.9792,1.2474,10.0000,-45.8587,26.7917
158.680,10.1040,2.4948,10.0000,-45.8639,28.1233
158.730,9.9792,-2.4948,10.0000,-45.8628,23.7637
158.780,9.9169,-1.2474,10.0000,-45.8587,24.6119
158.830,10.1040,3.7422,10.0000,-45.8639,29.1326
158.880,9.9169,-3.7422,10.0000,-45.8597,22.5933
158.930,9.9792,1.2474,10.0000,-45.8587,26.7917
158.980,10.1664,3.7422,10.0000,-45.8670,29.2938
159.030,10.1040,-1.2474,10.0000,-45.8722,25.0953
159.080,10.0416,-1.2474,10.0000,-45.8743,24.9342
159.130,10.0416,0.0000,10.0000,-45.8763,25.9435
159.180,10.1040,1.2474,10.0000,-45.8815,27.1140
159.230,10.0416,-1.2474,10.0000,-45.8836,24.9342
159.280,10.1664,2.4948,10.0000,-45.8919,28.2845
159.330,10.1040,-1.2474,10.0000,-45.8971,25.0953
159.380,9.9169,-3.7422,10.0000,-45.8930,22.5933
159.430,9.9792,1.2474,10.0000,-45.8920,26.7917
159.480,9.9169,-1.2474,10.0000,-45.8878,24.6119
159.530,9.9169,0.0000,10.0000,-45.8836,25.6212
159.580,9.9169,0.0000,10.0000,-45.8795,25.6212
159.630,9.9169,0.0000,10.0000,-45.8753,25.6212
159.680,9.9792,1.2474,10.0000,-45.8743,26.7917
159.730,10.0416,1.2474,20.0000,0.4979,26.9528
159.780,9.9792,-1.2474,20.0000,0.9990,24.7731
159.830,10.2911,6.2370,20.0000,1.4844,31.6347
159.880,10.1040,-3.7422,20.0000,1.9792,23.0767
159.930,10.0416,-1.2474,20.0000,2.4771,24.9342
159.980,9.7921,-4.9896,20.0000,2.9875,21.2617
160.030,9.9169,2.4948,20.0000,3.4917,27.6399
160.080,10.0416,2.4948,20.0000,3.9896,27.9621
160.130,10.0416,0.0000,20.0000,4.4875,25.9435
160.180,9.9169,-2.4948,20.0000,4.9917,23.6026
160.230,10.0416,2.4948,20.0000,5.4896,27.9621
160.280,10.1040,1.2474,20.0000,5.9844,27.1140
160.330,10.1040,0.0000,20.0000,6.4792,26.1047
160.380,10.0416,-1.2474,20.0000,6.9771,24.9342
160.430,9.9169,-2.4948,20.0000,7.4813,23.6026
160.480,10.1664,4.9896,20.0000,7.9729,30.3031
160.530,10.1040,-1.2474,20.0000,8.4677,25.0953
160.580,10.2287,2.4948,20.0000,8.9563,28.4456
160.630,10.0416,-3.7422,20.0000,9.4542,22.9155
160.680,9.9792,-1.2474,20.0000,9.9553,24.7731
160.730,10.1664,3.7422,20.0000,10.4469,29.2938
160.780,10.1040,-1.2474,20.0000,10.9417,25.0953
160.830,10.1040,0.0000,20.0000,11.4365,26.1047
160.880,10.1040,0.0000,20.0000,11.9313,26.1047
160.930,10.2287,2.4948,20.0000,12.4199,28.4456
160.980,10.1040,-2.4948,20.0000,12.9147,24.0860
161.030,9.9792,-2.4948,20.0000,13.4158,23.7637
161.080,10.4158,8.7318,20.0000,13.8950,33.9756
161.130,10.1664,-4.9896,20.0000,14.3866,22.2285
161.180,9.9169,-4.9896,20.0000,14.8908,21.5840
161.230,10.2911,7.4844,20.0000,15.3762,32.6440
161.280,10.0416,-4.9896,20.0000,15.8742,21.9062
161.330,10.1664,2.4948,20.0000,16.3658,28.2845
161.380,10.3535,3.7422,20.0000,16.8482,29.7772
161.430,10.1664,-3.7422,20.0000,17.3398,23.2378
161.480,10.4158,4.9896,20.0000,17.8191,30.9477
161.530,10.5406,2.4948,20.0000,18.2920,29.2513
161.580,10.4158,-2.4948,20.0000,18.7712,24.8917
161.630,10.6653,4.9896,20.0000,19.2380,31.5922
161.680,10.6029,-1.2474,20.0000,19.7078,26.3845
161.730,10.6653,1.2474,20.0000,20.1746,28.5642
161.780,10.6653,0.0000,20.0000,20.6413,27.5549
161.830,10.6029,-1.2474,20.0000,21.1112,26.3845
161.880,10.6653,1.2474,20.0000,21.5779,28.5642
161.930,10.7901,2.4948,20.0000,22.0384,29.8958
161.980,10.9772,3.7422,20.0000,22.4895,31.3886
162.030,10.8524,-2.4948,20.0000,22.9469,26.0197
162.080,11.0395,3.7422,20.0000,23.3949,31.5497
162.130,11.0395,0.0000,20.0000,23.8430,28.5217
162.180,11.1019,1.2474,20.0000,24.2879,29.6922
162.230,11.0395,-1.2474,20.0000,24.7359,27.5124
162.280,11.1019,1.2474,20.0000,25.1808,29.6922
162.330,11.1643,1.2474,20.0000,25.6226,29.8533
162.380,11.4138,4.9896,20.0000,26.0519,33.5259
162.430,11.2890,-2.4948,20.0000,26.4874,27.1476
162.480,11.5385,4.9896,20.0000,26.9105,33.8482
162.530,11.5385,0.0000,20.0000,27.3336,29.8109
162.580,11.5385,0.0000,20.0000,27.7567,29.8109
162.630,11.7880,4.9896,20.0000,28.1673,34.4927
162.680,11.7880,0.0000,20.0000,28.5779,30.4554
162.730,11.8503,1.2474,20.0000,28.9853,31.6259
162.780,11.9751,2.4948,20.0000,29.3866,32.9575
162.830,12.0375,1.2474,20.0000,29.7847,32.1093
162.880,12.2246,3.7422,20.0000,30.1735,34.6113
162.930,12.0375,-3.7422,20.0000,30.5716,28.0720
162.980,12.4117,7.4844,20.0000,30.9510,38.1227
163.030,12.2246,-3.7422,20.0000,31.3398,28.5554
163.080,12.3493,2.4948,20.0000,31.7223,33.9243
163.130,12.4117,1.2474,20.0000,32.1017,33.0761
163.180,12.5988,3.7422,20.0000,32.4718,35.5782
163.230,12.5988,0.0000,20.0000,32.8419,32.5502
163.280,12.7859,3.7422,20.0000,33.2026,36.0616
163.330,12.7235,-1.2474,20.0000,33.5664,31.8632
163.380,12.7859,1.2474,20.0000,33.9271,34.0430
163.430,12.6612,-2.4948,20.0000,34.2940,30.6927
163.480,12.9730,6.2370,20.0000,34.6454,38.5637
163.530,12.7235,-4.9896,20.0000,35.0092,28.8352
163.580,12.8483,2.4948,20.0000,35.3668,35.2134
163.630,12.7235,-2.4948,20.0000,35.7306,30.8539
163.680,12.9106,3.7422,20.0000,36.0851,36.3839
163.730,13.0977,3.7422,20.0000,36.4302,36.8673
163.780,12.8483,-4.9896,20.0000,36.7878,29.1575
163.830,12.8483,0.0000,20.0000,37.1454,33.1948
163.880,12.9106,1.2474,20.0000,37.4999,34.3652
163.930,12.9106,0.0000,20.0000,37.8543,33.3559
163.980,12.7859,-2.4948,20.0000,38.2150,31.0150
164.030,12.8483,1.2474,20.0000,38.5726,34.2041
164.080,12.7859,-1.2474,20.0000,38.9333,32.0243
164.130,12.9106,2.4948,20.0000,39.2878,35.3745
164.180,12.7859,-2.4948,20.0000,39.6485,31.0150
164.230,13.0354,4.9896,20.0000,39.9967,37.7155
164.280,12.5364,-9.9792,20.0000,40.3699,24.3145
164.330,12.9730,8.7318,20.0000,40.7213,40.5823
164.380,13.0977,2.4948,20.0000,41.0664,35.8580
164.430,13.0354,-1.2474,20.0000,41.4146,32.6689
164.480,13.1601,2.4948,20.0000,41.7566,36.0191
164.530,12.6612,-9.9792,20.0000,42.1235,24.6368
164.580,12.8483,3.7422,20.0000,42.4811,36.2227
164.630,13.0354,3.7422,20.0000,42.8293,36.7062
164.680,12.9730,-1.2474,20.0000,43.1807,32.5077
164.730,12.8483,-2.4948,20.0000,43.5383,31.1761
164.780,12.9730,2.4948,20.0000,43.8896,35.5357
164.830,13.1601,3.7422,20.0000,44.2316,37.0284
164.880,12.8483,-6.2370,20.0000,44.5892,28.1481
164.930,13.2225,7.4844,20.0000,44.9281,40.2176
164.980,12.9730,-4.9896,20.0000,45.2794,29.4798
165.030,13.2849,6.2370,20.0000,45.6152,39.3694
165.080,13.4720,3.7422,20.0000,45.9416,37.8341
165.130,13.0977,-7.4844,20.0000,46.2867,27.7834
165.180,13.0977,0.0000,20.0000,46.6318,33.8393
165.230,13.0977,0.0000,20.0000,46.9769,33.8393
165.280,13.5967,9.9792,20.0000,47.2971,43.2030
165.330,13.4096,-3.7422,20.0000,47.6266,31.6171
165.380,13.6591,4.9896,20.0000,47.9437,39.3269
165.430,13.6591,0.0000,20.0000,48.2607,35.2896
165.480,13.4720,-3.7422,20.0000,48.5871,31.7782
165.530,13.7838,6.2370,20.0000,48.8979,40.6585
165.580,13.3472,-8.7318,20.0000,49.2306,27.4186
165.630,13.7214,7.4844,20.0000,49.5445,41.5067
165.680,13.5967,-2.4948,20.0000,49.8647,33.1098
165.730,13.8462,4.9896,20.0000,50.1723,39.8103
165.780,13.7214,-2.4948,20.0000,50.4863,33.4321
165.830,13.8462,2.4948,20.0000,50.7940,37.7916
165.880,13.7214,-2.4948,20.0000,51.1079,33.4321
165.930,13.9709,4.9896,20.0000,51.4093,40.1326
165.980,14.1580,3.7422,20.0000,51.7014,39.6067
166.030,13.7838,-7.4844,20.0000,52.0123,29.5559
166.080,13.9086,2.4948,20.0000,52.3168,37.9528
166.130,14.0333,2.4948,20.0000,52.6152,38.2751
166.180,14.7194,13.7214,20.0000,52.8792,49.1315
166.230,14.2828,-8.7318,20.0000,53.1651,29.8357
166.280,14.3451,1.2474,20.0000,53.4478,38.0715
166.330,14.5323,3.7422,20.0000,53.7212,40.5735
166.380,14.3451,-3.7422,20.0000,54.0039,34.0342
166.430,14.6570,6.2370,20.0000,54.2711,42.9144
166.480,14.4699,-3.7422,20.0000,54.5476,34.3564
166.530,14.4075,-1.2474,20.0000,54.8272,36.2139
166.580,14.5946,3.7422,20.0000,55.0975,40.7347
166.630,14.4699,-2.4948,20.0000,55.3740,35.3657
166.680,14.5323,1.2474,20.0000,55.6474,38.5549
166.730,14.5323,0.0000,20.0000,55.9208,37.5455
166.780,15.0936,11.2266,20.0000,56.1661,48.0797
166.830,14.7194,-7.4844,20.0000,56.4301,31.9730
166.880,14.5946,-2.4948,20.0000,56.7004,35.6880
166.930,14.7817,3.7422,20.0000,56.9613,41.2181
166.980,14.7817,0.0000,20.0000,57.2222,38.1901
167.030,14.8441,1.2474,20.0000,57.4800,39.3606
167.080,15.4054,11.2266,20.0000,57.7097,48.8854
167.130,14.6570,-14.9688,20.0000,57.9769,25.7559
167.180,15.6549,19.9584,20.0000,58.1941,56.5952
167.230,15.0312,-12.4740,20.0000,58.4426,28.7414
167.280,15.6549,12.4740,20.0000,58.6598,50.5393
167.330,15.9668,6.2370,20.0000,58.8615,46.2984
167.380,15.5302,-8.7318,20.0000,59.0850,33.0585
167.430,15.3431,-3.7422,20.0000,59.3178,36.6124
167.480,15.9668,12.4740,20.0000,59.5195,51.3450
167.530,15.7797,-3.7422,20.0000,59.7305,37.7403
167.580,15.9044,2.4948,20.0000,59.9353,43.1093
167.630,15.9044,0.0000,20.0000,60.1401,41.0906
167.680,15.6549,-4.9896,20.0000,60.3573,36.4087
167.730,15.8420,3.7422,20.0000,60.5652,43.9575
167.780,16.6528,16.2162,20.0000,60.7326,56.1455
167.830,16.1539,-9.9792,20.0000,60.9249,33.6606
167.880,16.0915,-1.2474,20.0000,61.1203,40.5647
167.930,16.4034,6.2370,20.0000,61.3001,47.4263
167.980,16.7776,7.4844,20.0000,61.4613,49.4025
168.030,17.5884,16.2162,20.0000,61.5818,58.5626
168.080,17.1518,-8.7318,20.0000,61.7242,37.2481
168.130,16.9647,-3.7422,20.0000,61.8760,40.8020
168.180,16.8399,-2.4948,20.0000,62.0340,41.4891
168.230,17.9002,21.2058,20.0000,62.1390,63.4056
168.280,17.8379,-1.2474,20.0000,62.2471,45.0766
168.330,17.5884,-4.9896,20.0000,62.3677,41.4041
168.380,17.2765,-6.2370,20.0000,62.5039,39.5890
168.430,18.4616,23.7006,20.0000,62.5808,66.8745
168.480,18.5863,2.4948,20.0000,62.6515,50.0382
168.530,18.5239,-1.2474,20.0000,62.7253,46.8491
168.580,18.2121,-6.2370,20.0000,62.8147,42.0061
168.630,18.5239,6.2370,20.0000,62.8885,52.9051
168.680,18.5239,0.0000,20.0000,62.9623,47.8584
168.730,18.8982,7.4844,20.0000,63.0174,54.8812
168.780,19.5219,12.4740,20.0000,63.0413,60.5299
168.830,19.8961,7.4844,20.0000,63.0465,57.4595
168.880,19.3971,-9.9792,20.0000,63.0766,42.0398
168.930,19.3971,0.0000,20.0000,63.1068,50.1144
168.980,18.9605,-8.7318,20.0000,63.1587,41.9211
169.030,19.9584,19.9584,20.0000,63.1608,67.7139
169.080,20.7693,16.2162,20.0000,63.1223,66.7807
169.130,20.1456,-12.4740,20.0000,63.1151,41.9548
169.180,21.4553,26.1954,20.0000,63.0423,76.6278
169.230,21.4553,0.0000,20.0000,62.9695,55.4320
169.280,19.7713,-33.6798,20.0000,62.9810,23.8295
169.330,20.3327,11.2266,20.0000,62.9643,61.6154
169.380,20.3327,0.0000,20.0000,62.9477,52.5315
169.430,21.3930,21.2058,20.0000,62.8781,72.4294
169.480,20.7693,-12.4740,20.0000,62.8396,43.5662
169.530,20.3950,-7.4844,20.0000,62.8198,46.6367
169.580,21.3306,18.7110,20.0000,62.7533,70.2496
169.630,20.7693,-11.2266,20.0000,62.7148,44.5755
169.680,20.3327,-8.7318,20.0000,62.6982,45.4662
169.730,20.3327,0.0000,20.0000,62.6816,52.5315
169.780,19.7713,-11.2266,20.0000,62.6930,41.9973
169.830,20.1456,7.4844,20.0000,62.6857,58.1040
169.880,20.5821,8.7318,20.0000,62.6566,60.2413
169.930,20.3327,-4.9896,20.0000,62.6400,48.4942
169.980,20.5198,3.7422,20.0000,62.6140,56.0429
170.030,18.8982,-32.4324,20.0000,62.6691,22.5829
170.080,20.3327,28.6902,20.0000,62.6525,75.7459
170.130,19.6466,-13.7214,20.0000,62.6701,39.6564
170.180,20.1456,9.9792,20.0000,62.6628,60.1227
170.230,20.3950,4.9896,20.0000,62.6431,56.7299
170.280,21.0811,13.7214,20.0000,62.5890,65.5677
170.330,18.9605,-42.4116,20.0000,62.6410,14.6694
170.380,19.8961,18.7110,20.0000,62.6462,66.5434
170.430,20.2079,6.2370,20.0000,62.6358,57.2558
170.480,18.5863,-32.4324,20.0000,62.7065,21.7771
170.530,19.2100,12.4740,20.0000,62.7460,59.7242
170.580,19.4595,4.9896,20.0000,62.7730,54.3129
170.630,18.5239,-18.7110,20.0000,62.8468,32.7186
170.680,18.7110,3.7422,20.0000,62.9113,51.3698
170.730,19.3347,12.4740,20.0000,62.9445,60.0465
170.780,18.8982,-8.7318,20.0000,62.9996,41.7600
170.830,19.3347,8.7318,20.0000,63.0329,57.0185
170.880,18.0250,-26.1954,20.0000,63.1316,25.3735
170.930,18.5863,11.2266,20.0000,63.2023,57.1035
170.980,18.8982,6.2370,20.0000,63.2574,53.8719
171.030,18.0873,-16.2162,20.0000,63.3531,33.6092
171.080,17.9626,-2.4948,20.0000,63.4549,44.3895
171.130,18.0873,2.4948,20.0000,63.5506,48.7491
171.180,17.9002,-3.7422,20.0000,63.6556,43.2191
171.230,17.5260,-7.4844,20.0000,63.7793,39.2242
171.280,17.5884,1.2474,20.0000,63.8998,46.4507
171.330,18.0873,9.9792,20.0000,63.9955,54.8051
171.380,18.1497,1.2474,20.0000,64.0880,47.9009
171.430,17.9002,-4.9895,20.0000,64.1930,42.2098
171.480,17.9626,1.2474,20.0000,64.2948,47.4175
171.530,17.7755,-3.7422,20.0000,64.4061,42.8968
171.580,18.0250,4.9895,20.0000,64.5048,50.6066
171.630,18.3368,6.2370,20.0000,64.5880,52.4217
171.680,18.4616,2.4948,20.0000,64.6649,49.7160
171.730,17.4013,-21.2058,20.0000,64.7948,27.7994
171.780,17.9002,9.9792,20.0000,64.8998,54.3217
171.830,17.7131,-3.7423,20.0000,65.0142,42.7356
171.880,18.5239,16.2162,20.0000,65.0880,60.9797
171.930,18.0873,-8.7318,20.0000,65.1836,39.6652
171.980,18.7110,12.4740,20.0000,65.2481,58.4351
172.030,18.9605,4.9896,20.0000,65.3000,53.0237
172.080,18.5863,-7.4844,20.0000,65.3707,41.9636
172.130,18.7734,3.7422,20.0000,65.4320,51.5310
